Index,User name,Start Time,Stop Time,Status,Mark To Pause,Label,Comment,Run ID,Line,Vial,Evaluate,Sample Type,Reference,Acquisition information Background Result,Linearity Correction Result,Pressure Adjust Target Intensity,High Voltage,Kiel IV Initial Pressure,Kiel IV Residual CO₂ Pressure,Peak Center Result,Kiel IV Non Condensable Pressure,Pressure Adjust Result Intensity,Initial Intensity from µ-Volume,Kiel IV Leak Rate,Pressure Adjust Initial Intensity,Ion Source Pressure,Pressure Adjust Bellow Position,Kiel IV CO₂ Sample Pressure,Kiel IV Acid Temperature,Measuring from,Pressure Adjust failed with Target Intensity,Cycle Number,Sample Intensities Sample Intensity 44.00 m/z,45.00 m/z,45.00 m/z__dup2,46.00 m/z,46.00 m/z__dup2,Standard Intensities Standard Intensity 44.00 m/z,"Molecule Deltas CO2 Brand, Assonov and Coplen d45CO2",d46CO2,"CO2 Brand, Assonov and Coplen (Avg.) d45CO2 Mean",d45CO2 SD,d45CO2 SE,d46CO2 Mean,d46CO2 SD,d46CO2 SE,d 13C/12C  Mean,d 13C/12C  Std Dev,d 18O/16O  Mean,d 18O/16O  Std Dev,Excel File,Date,Date_ordinal,leak_rate,p_gases,p_no_acid,total_co2,1  Cycle Int  Samp  44,Identifier 1,Species,Identifier 2,Collector Status,Cycles Total,d13C Cycles Used,d18O Cycles Used,d13C Cycles Excluded,d18O Cycles Excluded,1  Cycle Int  Ref  44,1  Cycle Int  Diff Samp-Ref  44,1  Cycle Int  Pressure-Weighted Mismatch Samp-Ref  44,d13C_linearity_corrected,d18O_linearity_corrected,d13C_calibrated,d18O_calibrated,d13C_calibrated_linearity_corrected,d18O_calibrated_linearity_corrected
4.0,GIRMS\IRMS-operator,2026-04-06 10:29:24.420,2026-04-06 11:37:11.274,Success,False,861 - Uvigerina,160-161,4.0,2,3.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,19.351 V,9.5188 kV,103 µbar,98 µbar,Carbon Dioxide: 0.0188 kV,111 µbar,14.334 V,22.805 V,137 µbar/min,10.427 V,1.27E-007 mbar,10 %,909 µbar,72 °C,µ-Volume,17.648 V,Pre,18.855251098369408,20.48462478908883,15.325306341975791,27.14125662519692,20.48271744920968,14.356709743236353,-0.83080215513609,3.981140788851256,-0.7765576208292254,0.061701381048962,0.0154253452622405,3.977444095768501,0.010550334323498,0.0027240846087885,-0.7729413185421009,0.0620870772237277,3.979131254408778,0.0129372300227006,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 10:29:24.420,739712.0,137.0,111.0,98.0,909.0,18.06601109573727,861,Uvigerina,160-161,OK,16.0,15.0,15.0,0.0,0.0,13.563088799213222,4.502922296524048,5.649547940613682,-0.5825117975166019,3.715749035171751,-0.5010954730313415,4.072014130024513,-0.5010954730313415,4.072014130024513
5.0,GIRMS\IRMS-operator,2026-04-06 11:06:34.708,2026-04-06 12:21:46.306,Success,False,861 - Uvigerina,200-201,5.0,1,4.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,48.503 V,9.5189 kV,91 µbar,157 µbar,Carbon Dioxide: 0.0189 kV,"1,136 µbar",15.414 V,49.008 V,"1,123 µbar/min",4.611 V,1.34E-007 mbar,10 %,902 µbar,72 °C,µ-Volume,43.858 V,Pre,41.57796398189394,45.090066796151945,16.459616428224397,48.99315002022558,22.00033726750188,15.420748744276445,-2.533889445041515,-178.11895144678846,-2.156342348658961,0.2579624176607569,0.0644906044151892,-12.95964102508401,39.63186738171332,10.232904156565109,-4.246115680906759,0.2458403280530715,3.682395848982456,0.0644933444468627,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 11:06:34.708,739712.0,1123.0,1136.0,157.0,902.0,39.295642528799455,861,Uvigerina,200-201,Partially Saturated Collectors,16.0,15.0,11.0,0.0,4.0,14.550178203848285,24.74546432495117,62.9487727344649,-3.6874977502006616,2.909773886260266,-3.6063343696018593,3.265752903293603,-3.6063343696018593,3.265752903293603
6.0,GIRMS\IRMS-operator,2026-04-06 11:37:11.378,2026-04-06 12:49:07.503,Success,False,SHP2L,,6.0,2,4.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.003 V",,7.036 V,9.5187 kV,101 µbar,91 µbar,Carbon Dioxide: 0.0187 kV,167 µbar,6.519 V,7.917 V,78 µbar/min,15.032 V,7.79E-008 mbar,45 %,802 µbar,72 °C,µ-Volume,,Pre,6.395660073263362,6.953589958420667,7.000342011451721,9.115604109414509,9.350342101701193,6.552592375047379,-0.8434700019378516,-6.074825865041267,-0.8455180436367726,0.0167207705997391,0.0043172844045696,-6.057905205661095,0.0196721957880222,0.0049180489470055,-0.8486499122163667,0.0203216257379373,-6.056777161702416,0.0198197833082138,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 11:37:11.378,739712.0,78.0,167.0,91.0,802.0,6.194181472761347,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,6.258399030161883,-0.0642175574005357,-0.0598673501173804,-0.8641151606156064,-6.035387245777048,,,,
7.0,GIRMS\IRMS-operator,2026-04-06 12:21:46.391,2026-04-06 13:24:48.143,Success,False,861 - Uvigerina,101-102,7.0,1,5.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,7.311 V,9.5189 kV,89 µbar,284 µbar,Carbon Dioxide: 0.0189 kV,"1,156 µbar",7.176 V,8.269 V,"1,470 µbar/min",6.447 V,8.22E-008 mbar,39 %,789 µbar,72 °C,µ-Volume,,Pre,7.071089807949485,7.686244697017755,7.694559537034271,10.170079016940369,10.2787727066896,7.202950057602109,-1.0236654306551296,2.953626869281134,-1.0480310718994428,0.025300671064923,0.0063251677662307,2.947054683343027,0.0163880547245951,0.0042313775350061,-1.0496554479823967,0.025310353481335,2.943755817266262,0.0196302655217421,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 12:21:46.391,739712.0,1470.0,1156.0,284.0,789.0,6.850612437188921,861,Uvigerina,101-102,OK,16.0,15.0,15.0,0.0,0.0,6.872494353407885,-0.0218819162189634,-0.0205454631533869,-1.0537361241331853,2.9493997822082227,-0.972358187361806,3.3053928643029167,-0.972358187361806,3.3053928643029167
8.0,GIRMS\IRMS-operator,2026-04-06 12:49:07.626,2026-04-06 13:57:38.909,Success,False,861 - Uvigerina,211-212 marked 780,8.0,2,5.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,11.191 V,9.5189 kV,106 µbar,101 µbar,Carbon Dioxide: 0.0189 kV,111 µbar,10.359 V,12.816 V,137 µbar/min,7.085 V,1.03E-007 mbar,21 %,882 µbar,72 °C,µ-Volume,,Pre,10.132413638251434,11.017565352854396,11.07199537901192,14.59382713710791,14.793636807556211,10.367911365170864,-0.3687625128216965,4.449236946429735,-0.4198768526886128,0.0253499688911996,0.0065453338228328,4.427012904669113,0.0161941931279507,0.0041813226859879,-0.4182976114907033,0.0292062733457914,4.422823486606075,0.0180556864683302,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 12:49:07.626,739712.0,137.0,111.0,101.0,882.0,9.779301158195128,861,Uvigerina,211-212 marked 780,OK,16.0,15.0,15.0,0.0,0.0,9.846559903276502,-0.0672587450813733,-0.0629198431497838,-0.3715856374705865,4.358216364159375,-0.2901521301433831,4.71470950035166,-0.2901521301433831,4.71470950035166
9.0,GIRMS\IRMS-operator,2026-04-06 13:24:48.242,2026-04-06 14:41:22.430,Success,False,861 - Uvigerina,120-121,9.0,1,6.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,14.933 V,9.5190 kV,93 µbar,147 µbar,Carbon Dioxide: 0.0190 kV,"1,143 µbar",13.584 V,17.317 V,"1,021 µbar/min",4.605 V,1.24E-007 mbar,14 %,858 µbar,72 °C,µ-Volume,,Pre,13.273265030577354,14.430742049405527,14.49521937389131,19.10692014994413,19.372816470287155,13.577591445639303,-0.2141251161404955,3.937892495533335,-0.3148738551454367,0.0287802583163136,0.0074310307439086,3.902817833564484,0.0237730754865084,0.0059432688716271,-0.3148738551454366,0.0287802583163136,3.900479522766561,0.0226229014784702,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 13:24:48.242,739712.0,1021.0,1143.0,147.0,858.0,12.78516259451168,861,Uvigerina,120-121,OK,16.0,15.0,15.0,0.0,0.0,12.841742303564716,-0.056579709053036,-0.053058942850541,-0.216030813968211,3.7637701543808233,-0.1345846345573136,4.1200522941476265,-0.1345846345573136,4.1200522941476265
10.0,GIRMS\IRMS-operator,2026-04-06 13:57:39.002,2026-04-06 15:08:01.147,Success,False,861 - Uvigerina,157-158,10.0,2,6.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,21.981 V,9.5188 kV,103 µbar,96 µbar,Carbon Dioxide: 0.0188 kV,111 µbar,15.024 V,25.707 V,127 µbar/min,13.284 V,1.33E-007 mbar,10 %,897 µbar,72 °C,µ-Volume,19.727 V,Pre,21.18478230538064,23.01200021424909,16.052353274017772,30.48987686634064,21.457821130752567,15.039498725554289,-0.8778790612419263,3.7752531688139968,-0.8127763584408685,0.0641368082778615,0.0160342020694653,3.771466578849658,0.0090898962966893,0.002347001131722,-0.8084361782541313,0.0639095528675735,3.773249562186484,0.0120324146179963,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 13:57:39.002,739712.0,127.0,111.0,96.0,897.0,20.25775126518899,861,Uvigerina,157-158,OK,16.0,15.0,15.0,0.0,0.0,14.1980599552601,6.0596913099288905,8.14382265725757,-0.5799950068630604,3.45729359925556,-0.4985784773505202,3.8134669563324906,-0.4985784773505202,3.8134669563324906
11.0,GIRMS\IRMS-operator,2026-04-06 14:41:22.564,2026-04-06 15:47:52.543,Success,False,SHP2L,,11.0,1,7.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.002 V",,13.181 V,9.5188 kV,84 µbar,157 µbar,Carbon Dioxide: 0.0188 kV,"1,165 µbar",12.282 V,15.197 V,"1,309 µbar/min",14.603 V,1.16E-007 mbar,15 %,843 µbar,72 °C,µ-Volume,,Pre,11.991210968186536,13.029738800855052,13.123273300467384,17.10139550333771,17.53813363676819,12.291648180176892,-0.830350205907715,-5.3829975269593655,-0.8826126744772752,0.031542635847465,0.0081442735555144,-5.408343322530417,0.0183131490508651,0.0047284347527076,-0.8801731998101007,0.0368429456393131,-5.413345074788123,0.0209517791156766,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 14:41:22.564,739712.0,1309.0,1165.0,157.0,843.0,11.56991043775288,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,11.643969208886302,-0.0740587711334228,-0.0693140105843551,-0.8024064434647028,-5.520903927842075,,,,
12.0,GIRMS\IRMS-operator,2026-04-06 15:08:01.230,2026-04-06 16:17:58.020,Success,False,861 - Uvigerina,214-215,12.0,2,7.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,18.885 V,9.5188 kV,108 µbar,103 µbar,Carbon Dioxide: 0.0188 kV,211 µbar,14.162 V,22.150 V,151 µbar/min,12.021 V,1.28E-007 mbar,10 %,926 µbar,72 °C,µ-Volume,17.225 V,Pre,18.40404920492185,19.993055715729387,15.144128456284196,26.50129406809744,20.24298518061575,14.18681197080625,-0.9067281454989696,4.225015714809599,-0.8740388634233061,0.0388136063044995,0.0100216300549051,4.217461218212663,0.0091870424143906,0.0023720841514557,-0.8637974958385881,0.0486044045385387,4.215029175262523,0.0115651989736413,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 15:08:01.230,739712.0,151.0,211.0,103.0,926.0,17.647904681301245,861,Uvigerina,214-215,OK,16.0,15.0,15.0,0.0,0.0,13.408434914684426,4.23946976661682,5.255840555629411,-0.6806192517037805,3.9616761646770096,-0.5992109194222621,4.318028550430768,-0.5992109194222621,4.318028550430768
13.0,GIRMS\IRMS-operator,2026-04-06 15:47:52.645,2026-04-06 17:02:40.333,Success,False,861 - Uvigerina,166-167,13.0,1,8.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,18.341 V,9.5189 kV,96 µbar,150 µbar,Carbon Dioxide: 0.0189 kV,"1,148 µbar",15.318 V,21.476 V,"1,109 µbar/min",4.605 V,1.34E-007 mbar,10 %,870 µbar,72 °C,µ-Volume,15.939 V,Pre,16.654100089170182,18.097392456776788,16.356296079404046,23.97715607333548,21.867047340158297,15.324901609517775,-0.4787910240897641,4.034053008620253,-0.5263067207373281,0.0243291182038132,0.0060822795509533,4.027637913220403,0.014569311067142,0.0036423277667855,-0.5294744338471657,0.0214980603203603,4.027210240193745,0.0149763512681829,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 15:47:52.645,739712.0,1109.0,1148.0,150.0,870.0,15.99754002580806,861,Uvigerina,166-167,OK,16.0,15.0,15.0,0.0,0.0,14.462005167104444,1.5355348587036168,1.599926202783418,-0.3749186902873224,3.8134448821998577,-0.2934854544831751,4.169744653822704,-0.2934854544831751,4.169744653822704
14.0,GIRMS\IRMS-operator,2026-04-06 16:17:58.161,2026-04-06 17:30:33.348,Success,False,861 - Uvigerina,244-245,14.0,2,8.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,12.654 V,9.5187 kV,103 µbar,89 µbar,Carbon Dioxide: 0.0187 kV,321 µbar,11.812 V,14.591 V,83 µbar/min,14.947 V,1.14E-007 mbar,17 %,858 µbar,72 °C,µ-Volume,,Pre,11.531194904051269,12.535256201657448,12.615260536107217,16.609380778416618,16.86022692595385,11.815118204242427,-0.4623552488119964,4.410889859781442,-0.5406970751786607,0.0227543374747322,0.005875144672908,4.364517086309678,0.0166862699047654,0.0044595932176335,-0.5406970751786607,0.0227543374747322,4.361317881134749,0.0202994418134433,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 16:17:58.161,739712.0,83.0,321.0,89.0,858.0,11.1174011336629,861,Uvigerina,244-245,OK,16.0,15.0,15.0,0.0,0.0,11.200314935293612,-0.0829138016307116,-0.0775203005303111,-0.4707782497577298,4.264613466259152,-0.3893528230354377,4.621073378458164,-0.3893528230354377,4.621073378458164
15.0,GIRMS\IRMS-operator,2026-04-06 17:02:40.533,2026-04-06 18:08:40.943,Success,False,861 - Uvigerina,110-11,15.0,1,9.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,8.453 V,9.5187 kV,84 µbar,208 µbar,Carbon Dioxide: 0.0187 kV,"1,195 µbar",7.895 V,9.584 V,"1,465 µbar/min",11.561 V,8.77E-008 mbar,33 %,816 µbar,72 °C,µ-Volume,,Pre,7.73883228677657,8.417080920338671,8.456798872424285,11.136732220287907,11.2988530527338,7.916841388635564,-0.3911184935709855,3.356329188877183,-0.4167211066713989,0.0166726390676681,0.004304856896427,3.355638910315886,0.0206823460815677,0.0051705865203919,-0.4155329805962078,0.0190875719197345,3.3555928917451334,0.0214074141719991,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 17:02:40.533,739712.0,1465.0,1195.0,208.0,816.0,7.489908626425446,861,Uvigerina,110-11,OK,16.0,15.0,15.0,0.0,0.0,7.545423073416649,-0.0555144469912027,-0.0519056363519949,-0.4085262552547928,3.345901921248185,-0.3270957572498219,3.702035740271981,-0.3270957572498219,3.702035740271981
16.0,GIRMS\IRMS-operator,2026-04-06 17:30:33.445,2026-04-06 18:41:11.361,Success,False,SHP2L,,16.0,2,9.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.002 V",,12.903 V,9.5186 kV,106 µbar,96 µbar,Carbon Dioxide: 0.0186 kV,264 µbar,11.857 V,14.881 V,93 µbar/min,7.787 V,1.13E-007 mbar,16 %,880 µbar,72 °C,µ-Volume,,Pre,11.5786920033911,12.582165521682422,12.668087958603811,16.503590716871848,16.929465903792014,11.863751217029408,-0.8997439523110717,-6.0816298098866906,-0.9650712484667452,0.0354999588969726,0.0088749897242431,-6.091567756378122,0.0125995306376491,0.0032531848219763,-0.96942640154379,0.0320173393061397,-6.094464090287414,0.0149298444965023,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 17:30:33.445,739712.0,93.0,264.0,96.0,880.0,11.162327534781564,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,11.246936247351078,-0.0846087125695138,-0.0790953939118642,-0.8987284113864052,-6.192246164426834,,,,
17.0,GIRMS\IRMS-operator,2026-04-06 18:08:41.083,2026-04-06 19:25:43.604,Success,False,861 - Uvigerina,226-227,17.0,1,10.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,13.168 V,9.5186 kV,93 µbar,245 µbar,Carbon Dioxide: 0.0186 kV,"1,175 µbar",12.061 V,15.260 V,"1,485 µbar/min",4.606 V,1.14E-007 mbar,18 %,850 µbar,72 °C,µ-Volume,,Pre,11.777111552044143,12.798107879970392,12.869484442088924,16.954110985402146,17.200263267163315,12.053125760837784,-0.8076994133218163,3.838645141076791,-0.8933972420510415,0.0306411654166161,0.0079115148911294,3.84336851993033,0.0129842641354891,0.0033525225839671,-0.8933972420510418,0.0306411654166161,3.84081855772956,0.0170861122707074,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 18:08:41.083,739712.0,1485.0,1175.0,245.0,850.0,11.349004790806765,861,Uvigerina,226-227,OK,16.0,15.0,15.0,0.0,0.0,11.421763561054458,-0.0727587702476935,-0.0680966177633124,-0.8194616826388081,3.738558616026941,-0.7380646609861969,4.094831807053879,-0.7380646609861969,4.094831807053879
18.0,GIRMS\IRMS-operator,2026-04-06 18:41:11.483,2026-04-06 19:53:24.457,Success,False,861 - Uvigerina,172-173,18.0,2,10.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,16.005 V,9.5183 kV,106 µbar,96 µbar,Carbon Dioxide: 0.0183 kV,545 µbar,14.654 V,18.682 V,186 µbar/min,11.824 V,1.31E-007 mbar,10 %,892 µbar,72 °C,µ-Volume,,Pre,14.286371478692626,15.527844366888091,15.64590626702695,20.569614802152586,20.91541114881701,14.658095845834351,-0.3231359763654629,4.090935158343578,-0.4212110991060891,0.0312181721155559,0.0080604973801723,4.098501570008045,0.0185124192924715,0.0046281048231178,-0.4212110991060891,0.0312181721155559,4.099005997452342,0.0190480177628792,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 18:41:11.483,739712.0,186.0,545.0,96.0,892.0,13.735341438905335,861,Uvigerina,172-173,OK,16.0,15.0,15.0,0.0,0.0,13.844775566712954,-0.1094341278076189,-0.1022637934759062,-0.3058889759093512,3.939504484393264,-0.2244501166838972,4.295849000393446,-0.2244501166838972,4.295849000393446
19.0,GIRMS\IRMS-operator,2026-04-06 19:25:43.718,2026-04-06 20:29:08.232,Success,False,861 - Uvigerina,132-133,19.0,1,11.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,19.940 V,9.5182 kV,91 µbar,233 µbar,Carbon Dioxide: 0.0182 kV,"1,153 µbar",14.517 V,23.631 V,"1,451 µbar/min",14.256 V,1.29E-007 mbar,10 %,863 µbar,72 °C,µ-Volume,18.161 V,Pre,19.46441679511413,21.14315857585485,15.517716905437064,27.996884712983466,20.74380410652289,14.538152509072868,-0.9042698477164102,3.108418365416865,-0.8762223838204782,0.0580021539127822,0.0145005384781955,3.11745133815989,0.0118048973835575,0.0030480113980137,-0.8743525528940829,0.0595366895472495,3.115959977319379,0.0141980735334738,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 19:25:43.718,739712.0,1451.0,1153.0,233.0,863.0,18.63802819762573,861,Uvigerina,132-133,OK,16.0,15.0,15.0,0.0,0.0,13.732968263963308,4.905059933662422,6.270402862198141,-0.6740024608158797,2.8388566606081325,-0.5925935895056682,3.1948105058413603,-0.5925935895056682,3.1948105058413603
20.0,GIRMS\IRMS-operator,2026-04-06 19:53:24.614,2026-04-06 21:02:47.302,Success,False,861 - Uvigerina,186-187,20.0,2,11.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,9.940 V,9.5182 kV,108 µbar,98 µbar,Carbon Dioxide: 0.0182 kV,62 µbar,9.210 V,11.342 V,874 µbar/min,14.155 V,9.62E-008 mbar,25 %,865 µbar,72 °C,µ-Volume,,Pre,9.013620626977737,9.803131222724916,9.854306834848542,12.983851352256671,13.166450181526082,9.226597097576,-0.2484894560271788,4.462636388344654,-0.2913319428136245,0.0314824430867826,0.0078706107716956,4.419975999700343,0.0155114304363876,0.0040050341170656,-0.2941881085993876,0.0303660047488545,4.419975999700342,0.0155114304363875,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 19:53:24.614,739712.0,874.0,62.0,98.0,865.0,8.704981949985363,861,Uvigerina,186-187,OK,16.0,15.0,15.0,0.0,0.0,8.777684715450144,-0.0727027654647809,-0.0679132331487944,-0.2661081999548409,4.381138803582082,-0.1846661000370204,4.73764007600721,-0.1846661000370204,4.73764007600721
21.0,GIRMS\IRMS-operator,2026-04-06 20:29:08.335,2026-04-06 21:46:57.081,Success,False,SHP2L,,21.0,1,12.0,True,QC Standard,SHP2L,"0.001 V, 0.001 V, 0.002 V",,8.413 V,9.5184 kV,96 µbar,230 µbar,Carbon Dioxide: 0.0184 kV,"1,180 µbar",7.777 V,9.564 V,"1,480 µbar/min",4.606 V,8.81E-008 mbar,36 %,814 µbar,72 °C,µ-Volume,,Pre,7.719184068148619,8.388508210798967,8.323270927092302,11.002367035944134,11.11928154667106,7.791544106905942,-1.253875151586259,-6.152862642279544,-1.2878489665958466,0.0159199487074263,0.0041105130810892,-6.152441118180859,0.0144328539526282,0.0037265468664515,-1.2871081041740728,0.0177655135800586,-6.149277027645271,0.0188579238468052,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 20:29:08.335,739712.0,1480.0,1180.0,230.0,814.0,7.463658955996517,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,7.427642849390988,0.0360161066055289,0.0340889100022017,-1.280556630467164,-6.158338341641684,,,,
22.0,GIRMS\IRMS-operator,2026-04-06 21:02:47.424,2026-04-06 22:13:15.771,Success,False,861 - Uvigerina,220-221,22.0,2,12.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,21.480 V,9.5184 kV,108 µbar,98 µbar,Carbon Dioxide: 0.0184 kV,103 µbar,15.036 V,25.596 V,122 µbar/min,7.673 V,1.32E-007 mbar,10 %,921 µbar,72 °C,µ-Volume,19.425 V,Pre,20.87327161326469,22.666169211726,16.06246630893211,30.05814450979432,21.47167819738588,15.048631220007554,-1.2193772547390846,4.292074659644873,-1.1275221746283175,0.0665708989170628,0.0166427247292657,4.285181110538009,0.0174221105185627,0.0043555276296406,-1.1213985026209332,0.0640732965407704,4.28472154059755,0.0179329304763491,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 21:02:47.424,739712.0,122.0,103.0,98.0,921.0,19.96434548392357,861,Uvigerina,220-221,OK,16.0,15.0,15.0,0.0,0.0,14.204957275534287,5.759388208389282,7.624424634564039,-0.8980459079362375,3.975803565361314,-0.8166552880514928,4.332160965582261,-0.8166552880514928,4.332160965582261
23.0,GIRMS\IRMS-operator,2026-04-06 21:46:57.194,2026-04-06 22:51:38.338,Success,False,861 - Uvigerina,79-80,23.0,1,13.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,13.492 V,9.5183 kV,93 µbar,198 µbar,Carbon Dioxide: 0.0183 kV,"1,156 µbar",12.487 V,15.613 V,"1,387 µbar/min",14.637 V,1.18E-007 mbar,15 %,841 µbar,72 °C,µ-Volume,,Pre,12.197542561344587,13.255913393854224,13.341535466074074,17.549050390872818,17.829669058475357,12.495386971287214,-0.7453166270047218,3.3300793484540847,-0.7904589503989339,0.024003192891385,0.0060007982228462,3.281348118811156,0.0121162772336294,0.0031284093295919,-0.7934684386252149,0.0214952060810346,3.2813481188111564,0.0121162772336294,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 21:46:57.194,739712.0,1387.0,1156.0,198.0,841.0,11.745739353947126,861,Uvigerina,79-80,OK,16.0,15.0,15.0,0.0,0.0,11.83525062923857,-0.0895112752914446,-0.0836750966908655,-0.7126522572705537,3.169571619658998,-0.6312465345187093,3.525642850911481,-0.6312465345187093,3.525642850911481
24.0,GIRMS\IRMS-operator,2026-04-06 22:13:15.891,2026-04-06 23:23:02.097,Success,False,861 - Uvigerina,69-70,24.0,2,13.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,24.999 V,9.5183 kV,108 µbar,103 µbar,Carbon Dioxide: 0.0183 kV,106 µbar,14.204 V,30.109 V,137 µbar/min,12.226 V,1.27E-007 mbar,10 %,941 µbar,72 °C,µ-Volume,22.572 V,Pre,24.374836359152017,26.47656872516824,15.187478807031642,35.063261435754185,20.299742267854104,14.22750321401042,-1.0308267932163109,3.2429724216869182,-0.8598957996555634,0.1340619464998622,0.0335154866249655,3.280581934898483,0.0292483251400798,0.0073120812850199,-0.848500400084847,0.1305000960480408,3.2830892357792534,0.0284394017453726,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 22:13:15.891,739712.0,137.0,106.0,103.0,941.0,23.2520189620344,861,Uvigerina,69-70,OK,16.0,15.0,15.0,0.0,0.0,13.445445571073712,9.806573390960686,15.974171047704624,-0.5681292333504475,2.895309128436062,-0.4867117372069742,3.251283011258579,-0.4867117372069742,3.251283011258579
25.0,GIRMS\IRMS-operator,2026-04-06 22:51:38.484,2026-04-07 00:09:25.355,Success,False,861 - Uvigerina,77-78,25.0,1,14.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,16.839 V,9.5184 kV,96 µbar,230 µbar,Carbon Dioxide: 0.0184 kV,"1,183 µbar",15.085 V,19.734 V,"1,460 µbar/min",4.608 V,1.32E-007 mbar,10 %,868 µbar,72 °C,µ-Volume,,Pre,14.704386499528969,15.978076718647644,16.094454787571593,21.150613933810494,21.5133976042359,15.077988412981115,-0.6177559042711556,3.1701866498952125,-0.6994846495980839,0.0413203558858982,0.0103300889714745,3.13597887688992,0.0192310146517503,0.0048077536629375,-0.7049332326198792,0.0363373907105972,3.1336983586895664,0.0175240562923486,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 22:51:38.484,739712.0,1460.0,1183.0,230.0,868.0,14.136950281267248,861,Uvigerina,77-78,OK,16.0,15.0,15.0,0.0,0.0,14.23528304398545,-0.0983327627182024,-0.0919821259460059,-0.5826459521876457,2.964563367795011,-0.5012296386310027,3.3205618321468364,-0.5012296386310027,3.3205618321468364
26.0,GIRMS\IRMS-operator,2026-04-06 23:23:02.215,2026-04-07 00:37:00.339,Success,False,SHP2L,,26.0,2,14.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.003 V",,8.284 V,9.5183 kV,111 µbar,96 µbar,Carbon Dioxide: 0.0183 kV,218 µbar,7.672 V,9.395 V,59 µbar/min,14.709 V,8.59E-008 mbar,35 %,831 µbar,72 °C,µ-Volume,,Pre,7.512663164994018,8.16712310309399,8.21911983829677,10.708051337277816,10.979550494229722,7.694360667029952,-0.838551586500591,-6.057972515769894,-0.8731563300222337,0.0127316829180951,0.0034026853883253,-6.06486292292147,0.0154577468761754,0.0039911730814211,-0.875375718910158,0.0238857789196662,-6.062161921962628,0.0197041553381451,Renata Nagai 780 G. ruber series 4.xlsx,2026-04-06 23:23:02.215,739712.0,59.0,218.0,96.0,831.0,7.267472201148602,SHP2L,,,OK,16.0,15.0,15.0,0.0,0.0,7.33636026934776,-0.0688880681991577,-0.0642779937740383,-0.87222673900045,-6.066517261998591,,,,
