Index,User name,Start Time,Stop Time,Status,Mark To Pause,Label,Comment,Run ID,Line,Vial,Evaluate,Sample Type,Reference,Acquisition information Background Result,Linearity Correction Result,Pressure Adjust Target Intensity,High Voltage,Kiel IV Initial Pressure,Kiel IV Residual CO₂ Pressure,Peak Center Result,Kiel IV Non Condensable Pressure,Pressure Adjust Result Intensity,Initial Intensity from µ-Volume,Kiel IV Leak Rate,Pressure Adjust Initial Intensity,Ion Source Pressure,Pressure Adjust Bellow Position,Kiel IV CO₂ Sample Pressure,Kiel IV Acid Temperature,Measuring from,Pressure Adjust failed with Target Intensity,Cycle Number,Sample Intensities Sample Intensity 44.00 m/z,45.00 m/z,45.00 m/z__dup2,46.00 m/z,46.00 m/z__dup2,Standard Intensities Standard Intensity 44.00 m/z,"Molecule Deltas CO2 Brand, Assonov and Coplen d45CO2",d46CO2,"CO2 Brand, Assonov and Coplen (Avg.) d45CO2 Mean",d45CO2 SD,d45CO2 SE,d46CO2 Mean,d46CO2 SD,d46CO2 SE,d 13C/12C  Mean,d 13C/12C  Std Dev,d 18O/16O  Mean,d 18O/16O  Std Dev,Excel File,Date,Date_ordinal,leak_rate,p_gases,p_no_acid,total_co2,1  Cycle Int  Samp  44,Identifier 1,Species,Identifier 2
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 3,11.72328043111247,12.753894701395724,12.144973650370334,16.859423192201792,16.231145532785597,11.37627709039134,0.4396474883097134,2.9996990809808555,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 4,11.30913245805186,12.303805127535556,11.52409039977655,16.264077099024,15.40034619158381,10.79358208306712,0.4065313339989274,2.997267920197721,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 5,10.910913826307477,11.87122751989267,10.943090691958163,15.692125828920542,14.623325141130625,10.249008894911867,0.4015728663804285,3.0480425940506706,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 6,10.533363105138958,11.46121896782944,10.399034395609592,15.148829491792856,13.8950755912649,9.738654376348675,0.4060357549360294,3.010236027943148,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 7,10.17087745793742,11.067217364702914,9.888808727567453,14.627631576715643,13.213289683774589,9.260431410154522,0.3931822713860722,2.9981627108144338,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 8,9.820779732914223,10.68665660897324,9.4103423503978,14.124121339975533,12.573240717413514,8.811861754736126,0.3733933960152757,2.9987241925517605,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 9,9.487569810232342,10.324767008219457,8.959910049830173,13.645108612238106,11.970739634691414,8.389613972078351,0.3978843035123969,2.996950263565834,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 10,9.167841274412847,9.977321540646512,8.536210432444307,13.185780318437752,11.40470412558192,7.992632515304074,0.4082263295444033,3.00062004078705,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 11,8.860996855738778,9.64348591843674,8.137730242153411,12.744363220392405,10.872181327997383,7.619165068468984,0.3824494432604908,2.980423259606013,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 12,8.567682678525278,9.324785413113672,7.761662974749303,12.322883876024424,10.369390880920816,7.266879559835615,0.3805163061081362,3.007675127375098,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 13,8.285135508856,9.018888845835422,7.407507076655124,11.916186483560738,9.895529421030222,6.934680881804579,0.4960388380426117,2.959102886871623,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 14,8.01090132150524,8.71947981396744,7.072342936309395,11.52190175837153,9.447689922510325,6.6206541102847005,0.3598524835000116,2.9730204019282613,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 15,7.75080967076701,8.436357751284335,6.756281629000401,11.147767194725144,9.024914177118475,6.324589730581464,0.3407239745658597,2.9784642420300766,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 16,,,6.456231847201085,,8.624198348565065,6.043696600249672,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
35.0,GIRMS\IRMS-operator,2026-03-31 20:04:57.170,2026-03-31 21:18:46.592,Success,False,861 - Uvigerina,43-44,35.0,1.0,19.0,True,Unknown,,"0.002 V, 0.002 V, 0.003 V",,21.748 V,9.5188 kV,91 µbar,89 µbar,Carbon Dioxide: 0.0188 kV,96 µbar,15.366 V,25.817 V,98 µbar/min,13.115 V,1.34E-007 mbar,10 %,911 µbar,72 °C,µ-Volume,19.810 V,Pre,21.229158445527887,23.073645840273063,16.421260843858885,30.509332468158355,21.94934551919137,15.385906501939628,-0.2465181477493416,2.452348716270203,-0.1903750569431234,0.0686623501958297,0.0171655875489574,2.457192916676447,0.0083279519027397,0.0021502679351551,-0.2945657472218296,0.0731753994435493,2.460281666239187,0.0082560833889825,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-31 20:04:57.170,739706.0,98.0,96.0,89.0,911.0,15.366,861,Uvigerina,43-44
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1,20.318459078004693,22.085534940347834,15.502008209810423,29.20083170140421,20.71861391270792,14.523069664171077,-0.2888801386369266,2.446982514629603,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2,19.45380429857049,21.148386011705565,14.650824080095456,27.95959477627908,19.578824092990505,13.723801180055474,-0.2544414050499322,2.4668895426536164,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 3,18.6370567523745,20.26178182183282,13.859721432314084,26.78599422181283,18.521348287707912,12.98206607930932,-0.2496621716916447,2.4576826420736886,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 4,17.871092363527154,19.43029702721612,13.12402130185144,25.685513665324795,17.537052085048305,12.292159916800442,-0.25993789569978,2.45456462987792,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 5,17.141278191736077,18.638523827181025,12.438180456743403,24.63708286488687,16.619811107761013,11.648799582650994,-0.2407550736043262,2.447818556324366,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 6,16.44879142873559,17.887058268175288,11.798846135721371,23.64193861687814,15.764842083102812,11.049370571306085,-0.2130316669639587,2.4496585867452847,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 7,15.787105365922782,17.168375263796015,11.200240429160797,22.690961410647976,14.964143087512602,10.488237544229364,-0.2091300083129077,2.448340307672714,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 8,15.164534851243827,16.492577801332637,10.638467187901451,21.79657881463205,14.213228871471037,9.961779519250726,-0.2069674238951435,2.4475609442424773,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 9,14.578144355943536,15.856268416032956,10.113688717470334,20.954186370021453,13.511041452533354,9.46937064760003,-0.1851366487340966,2.4603938684635285,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 10,14.018382235696649,15.248286138162776,9.621061575342717,20.150089909679043,12.852410127765284,9.00785188310418,-0.1739326409496699,2.464717371621017,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 11,13.483952089479304,14.668139229402708,9.158405075655148,19.382441689616787,12.234250356799713,8.57417473307049,-0.1421155636528448,2.466581395853984,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 12,12.97513703935418,14.115470061884093,8.722352395639584,18.651092698222744,11.651350043463696,8.16563825242791,-0.1186764028853204,2.4708411659843943,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 13,12.48737984342481,13.585733781442809,8.31136996471231,17.95008247101937,11.101911117679228,7.780622049501274,-0.1002175782949255,2.4571011780849528,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 14,12.021418019464347,13.07945192872064,7.925132234912781,17.28084151948129,10.585854103213894,7.41860568568532,-0.0971088264799524,2.466412329648948,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 15,11.579389973810052,12.59914520677846,7.560858795766205,16.645605017787563,10.098918748480113,7.077361746957635,-0.0594893184892031,2.4880885705516054,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 16,,,7.217573533640071,,9.640306147784123,6.7561076127794735,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
36.0,GIRMS\IRMS-operator,2026-03-31 20:53:14.332,2026-03-31 21:55:53.331,Success,False,SHP2L,,36.0,2.0,19.0,True,QC Standard,SHP2L,"0.002 V, 0.002 V, 0.003 V",,11.266 V,9.5187 kV,79 µbar,86 µbar,Carbon Dioxide: 0.0187 kV,86 µbar,10.468 V,12.889 V,78 µbar/min,14.946 V,1.03E-007 mbar,21 %,828 µbar,72 °C,µ-Volume,,Pre,10.244439644998923,11.13436344271818,11.19184097040486,14.599157878518325,14.95230049765132,10.479982299990075,-0.8281915020469377,-6.06705318006262,-0.8670654204828635,0.0211048077834458,0.0054492379380129,-6.080207892733544,0.0078151626296658,0.0020178663141732,-0.7027837721811517,0.0222525692725492,-6.08475085020655,0.0078081250981473,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-31 20:53:14.332,739706.0,78.0,86.0,86.0,828.0,10.468,SHP2L,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1,9.895230932421104,10.755337506591474,10.633058577834758,14.102025338769176,14.204932757973886,9.956191582865134,-0.8348971478041589,-6.032721911070071,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2,9.561981363481896,10.393582016288432,10.108701616584453,13.626797505974986,13.503803321480968,9.464697078173662,-0.838382404137028,-6.07630747807919,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 3,9.240250392145532,10.044179588615094,9.616620570480022,13.168631502747752,12.846378990769605,9.003595985931508,-0.8543217352493526,-6.077659764972099,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 4,8.93332217675965,9.710930019675883,9.15466967230955,12.731282421708324,12.228859969735364,8.570643160340254,-0.8556215091203301,-6.075745586824,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 5,8.638353972231036,9.390420943557414,8.720917876535738,12.31095046675227,11.64898128187678,8.164326949304956,-0.8668885544355076,-6.081861680367173,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 6,8.353309931593104,9.08085508191026,8.311606675445232,11.90496833002589,11.10233218348048,7.780964775270837,-0.873642301771338,-6.085215325325799,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 7,8.082400365061181,8.78664683587778,7.92687359458128,11.519121098466954,10.588018604874827,7.420378921281032,-0.8850170659270296,-6.070832929789938,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 8,7.820795579141992,8.503152514526082,7.563344866096172,11.146279499805152,10.102061936021068,7.079835338777917,-0.8672410005007292,-6.0769941927181215,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 9,7.570105646166283,8.230103897209473,7.22119193843105,10.789079972863416,9.643841552949556,6.758589181471749,-0.947707977595358,-6.0755468380450095,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 10,7.328185524897173,7.967322170164152,6.895750888322191,10.44431180632136,9.210108229279736,6.454642219728845,-0.8895550755534387,-6.088879176492479,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 11,7.093164634681194,7.712020818904302,6.589270860015545,10.109576901903422,8.800704854357079,6.167511744684594,-0.8950175478091849,-6.08134440957786,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 12,6.868104739374535,7.467470794974957,6.298772722541485,9.78868070162438,8.41244907057307,5.895455143628082,-0.8868895844122981,-6.097476450494854,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 13,6.65039877433242,7.231071398880785,6.023407941643025,9.47862715399287,8.044799470203127,5.637739806556984,-0.8649826149150774,-6.083742307005702,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 14,6.44167986652954,7.004089385329876,5.763114706143866,9.181378790497996,7.696887490443892,5.393876913387284,-0.8869622814289269,-6.075254394029672,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 15,6.24002283672346,6.784990662797503,5.515448480903301,8.893926429882768,7.366380050360808,5.162134496514148,-0.8783709821316155,-6.089204677218629,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 16,,,5.2815637245267135,,7.053686687112071,4.943023724741357,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
37.0,GIRMS\IRMS-operator,2026-03-31 21:18:46.700,2026-03-31 22:27:29.419,Success,False,861 - Uvigerina,230-231,37.0,1.0,20.0,True,Unknown,,"0.002 V, 0.002 V, 0.002 V",,10.486 V,9.5187 kV,89 µbar,152 µbar,Carbon Dioxide: 0.0187 kV,"1,207 µbar",10.469 V,11.973 V,"1,226 µbar/min",10.302 V,1.02E-007 mbar,21 %,863 µbar,72 °C,µ-Volume,,Pre,10.269008305936792,11.163728842180332,11.197882303636632,14.787663360044638,14.960531731054465,10.485626486211752,-0.5757860285672267,4.333272952605105,-0.6085664733447849,0.0249592804134015,0.0062398201033503,4.308227385266649,0.0216843841408329,0.0054210960352082,-0.8102927087069167,0.0263685492733151,4.314233750057294,0.021683159647205,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-31 21:18:46.700,739706.0,1226.0,1207.0,152.0,863.0,10.469,861,Uvigerina,230-231
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1,9.913958338170982,10.778388957162392,10.63433956927767,14.27665783922402,14.207590957090536,9.957683271244974,-0.5712388685873426,4.332504833450157,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2,9.57392874088857,10.40933224983427,10.108845838945468,13.787214298650898,13.504613776609578,9.464812933635054,-0.5619127090904508,4.337315497816574,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 3,9.247891333967184,10.0547546238118,9.614028233057246,13.317783017561116,12.843434353277363,9.001387262463554,-0.6103593094602955,4.345981177587444,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 4,8.933944671218464,9.71366704408463,9.150730976503452,12.865415718781776,12.223635454580464,8.567063531349863,-0.620514213826362,4.307338038342046,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 5,8.634410527616478,9.388544076910394,8.714699309191856,12.434054751798786,11.641610999509968,8.158780363470054,-0.5994352897741306,4.273026572138017,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 6,8.345968750387168,9.075232560445698,8.305239090364537,12.019060372440972,11.094112534925618,7.774911549955345,-0.6150484886253693,4.291542661087444,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 7,8.06806209412191,8.773478278558812,7.918754543094566,11.618964575947247,10.5775339798185,7.412850488340145,-0.5844720938392722,4.292707202688817,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 8,7.801837948232626,8.483725199144445,7.554488787096106,11.235584159300007,10.091060568897694,7.071830516774633,-0.6298959068433696,4.28767128197971,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 9,7.545105842023826,8.205065181226052,7.211151132028661,10.86596491545498,9.632164846409024,6.750241185446796,-0.6107437419550221,4.285737401056977,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 10,7.298543789833502,7.93677002979702,6.886693248193822,10.511164207861103,9.198461313650288,6.4461452039775615,-0.6513758507928902,4.303135901449817,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 11,7.061086324125266,7.678756669786262,6.579081824734348,10.169003744527974,8.787710805341877,6.158329275518393,-0.6310531140220066,4.294055446738554,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 12,6.832368400960899,7.430250241550663,6.2886435688885705,9.839971204206623,8.399392956504897,5.886272683372079,-0.6274510617065854,4.324579300305498,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 13,6.611905721097922,7.190825948160253,6.0135683955822685,9.52262117426125,8.032028217718281,5.628691456623828,-0.5995728647201215,4.314245657419447,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 14,6.399632098083636,6.959880635885079,5.752664213056808,9.216780473110736,7.683653970167318,5.384392765432334,-0.632161514228291,4.291697681974682,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 15,6.195620494739295,6.738345283688722,5.505359048779253,8.92322196523873,7.353079118799132,5.152798918157554,-0.6160425174778217,4.316826557626108,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 16,,,5.270755614413855,,7.039566178724446,4.933001607428204,,,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
38.0,GIRMS\IRMS-operator,2026-03-31 21:55:53.450,2026-03-31 23:16:17.365,Success,False,861 - Uvigerina,180-181,38.0,2.0,20.0,True,Unknown,,"0.001 V, 0.001 V, 0.001 V",,15.879 V,9.5189 kV,86 µbar,89 µbar,Carbon Dioxide: 0.0189 kV,91 µbar,14.438 V,18.461 V,83 µbar/min,4.656 V,1.27E-007 mbar,13 %,850 µbar,72 °C,µ-Volume,,Pre,14.114519251949078,15.346572759083749,15.409187438420297,20.31773615671064,20.59383977247144,14.434924019939189,-0.042413194629165,4.047147376947446,-0.1583555204471398,0.040200296149893,0.0103796718334094,4.014611929075929,0.0201054740831906,0.0050263685207976,-0.3176416868686749,0.0427858508982036,4.019266268476943,0.020072132299803,Renata Nagai 780 G. ruber series 3.xlsx,2026-03-31 21:55:53.450,739706.0,83.0,91.0,89.0,850.0,14.438,861,Uvigerina,180-181
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1,13.590862645274882,14.778033854893687,14.56263756983662,19.563752301463136,19.460844882258428,13.640990151530984,-0.0673136537104879,4.019328425640234,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2,13.092776431209328,14.237226011685374,13.777540090016368,18.84696174455548,18.410894163378725,12.904351247913128,-0.0956926648557621,4.011461545151862,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 3,12.613271965152508,13.716400625638013,13.046548726490975,18.156799562701234,17.43252862287427,12.21880842602897,-0.125926966201173,4.0212136523507525,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 4,12.159293188220744,13.223634126118665,12.366087200573922,17.503920086153993,16.522171982058534,11.580651296741252,-0.1256778877539721,4.040495783434128,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 5,11.726280345088725,12.753264071873668,11.729464890889169,16.880872734316835,15.671017654665958,10.98377038396049,-0.1373094334071734,4.036274434811915,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 6,11.307501750321672,12.298319414038742,11.135295989445687,16.27758432222272,14.876755960711492,10.42689908898521,-0.1495067658416893,3.99027304936439,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 7,10.91217432086251,11.868838555694529,10.57703888647938,15.709358342417728,14.130371697672857,9.90354548387677,-0.1680404290854698,4.029724470689944,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 8,10.531718236092392,11.455447437695506,10.056124093464854,15.161546953448306,13.433802016505254,9.415259255534892,-0.1933324929119795,4.012796302168109,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 9,10.166863652213475,11.059031846455577,9.566983875494602,14.63637042833234,12.77967084241773,8.956696802282567,-0.1980558887477723,4.008336544487845,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 10,9.817282743992145,10.67926509089414,9.106353881291392,14.133426435717594,12.164163478144657,8.525257600909953,-0.1933624869107086,4.014831885391867,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 11,9.481897248393778,10.3147830356898,8.672700288228038,13.650451404028995,11.58449340654279,8.118790406281128,-0.1962035715705745,4.007902113442263,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 12,9.161417974597695,9.96645382381504,8.265383587675966,13.18961668802167,11.039919464076087,7.737380648104096,-0.179166710811307,4.033760631106498,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 13,8.853172554141764,9.631545307568553,7.881061198643689,12.745725997218145,10.52710700822736,7.377517948464491,-0.174122109288799,3.98574570207666,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 14,8.556407290878067,9.308994772366528,7.519708039692883,12.31849747980598,10.043936856516847,7.038792266017681,-0.1820419445311971,3.996842393243938,,,,,,,,,,,Renata Nagai 780 G. ruber series 3.xlsx,,,,,,,,,,
